"fecha","categoria","ecommerce","marca","producto","precio.antes","precio.actual","recojo.tienda","solo.online"
"2017-08-23","televisores","falabella","Acer","/falabella-pe/product/15846506/Monitor-Gamer-Predator-24P?navAction=push","S/ 1,759","S/ 1,699",NA,NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15047320/Tablet-Tab-S2-8''-Dorada?navAction=push",NA,"S/ 1,499","4",NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/15165411/Mouse-M185-Wireless-Rojo?navAction=push",NA,"S/ 54.90","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208146/Funda-para-Tablet-7-Dy?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15166355/Botella-de-Tinta-Magenta-GT52?navAction=push",NA,"S/ 34.90","4",NA
"2017-08-23","televisores","falabella","LG","/falabella-pe/product/15796198/Monitor-LED-23,8-24MP48HQ-IPS-Negro?navAction=push",NA,"S/ 659",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14972822/Mouse-Gamer-G602-Inalambrico?navAction=push",NA,"S/ 299","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15722668/Mochila-City-Azul?navAction=push",NA,"S/ 69.90","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208169/Funda-para-Tablet-+-Lapiz?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208134/Transformador-para-aparatos-electricos?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/14872535/Cable-Lightning-a-USB?navAction=push",NA,"S/ 39.90","4",NA
"2017-08-23","televisores","falabella","Lexar","/falabella-pe/product/15136327/USB-S50-32GB-2.0?navAction=push",NA,"S/ 57.90","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208161/Lapiz-para-Pantalla-Tactil-Hula-Black?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15845079/Notebook-OMEN-15,6-Ci5-8GB-1TB-4GB-Video?navAction=push","S/ 3,799","S/ 2,999","4",NA
"2017-08-23","televisores","falabella","Skill","/falabella-pe/product/14973044/Cooler-para-Laptop-14-Negro?navAction=push",NA,"S/ 24.90","4",NA
"2017-08-23","televisores","falabella","Asus","/falabella-pe/product/15195291/Notebook-13-Intel-Core-i5-4-GB-500-GB-Windows-10-Gris?navAction=push",NA,"S/ 2,799","4",NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208066/Pilas-2-Hibridas-AA-2700-M?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/15809166/Teclado-SCORPION-K9-Negro?navAction=push",NA,"S/ 99.90",NA,NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15208119/Bolso-para-Camara-TGC-NP520-Rosado?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15808135/Repetidor-de-Punto-de-Acceso-Router-Negro?navAction=push",NA,"S/ 99",NA,NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/13614188/Cartucho-de-T195420-Amarillo?navAction=push",NA,"S/ 34.90","4",NA
"2017-08-23","televisores","falabella","Asus","/falabella-pe/product/15765658/All-in-One-21,5-Intel-Core-i5-1-TB-8-GB-Full-HD?navAction=push",NA,"S/ 3,699","4",NA
"2017-08-23","televisores","falabella","Sandisk","/falabella-pe/product/15185587/USB-Ultra-Dual-Drive-32GB?navAction=push",NA,"S/ 79.90","4",NA
"2017-08-23","televisores","falabella","Eset","/falabella-pe/product/15094930/Antivirus-Smart-Security-para-3-PC?navAction=push",NA,"S/ 269",NA,NA
"2017-08-23","televisores","falabella","Exin","/falabella-pe/product/15719247/CPU-para-Gamers-Defender-73?navAction=push",NA,"S/ 3,359",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405872/Tinta-662-CZ104AL-Tricolor?navAction=push",NA,"S/ 41.90","4",NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15736759/Monitor-Gaming-Curvo-27-LC27FG70?navAction=push",NA,"S/ 1,899",NA,NA
"2017-08-23","televisores","falabella","Canon","/falabella-pe/product/10689277/Tintas-para-impresora-KP-108IP-Color?navAction=push",NA,"S/ 119","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15847289/Impresora-Multifuncional-F0V64A?navAction=push","S/ 299","S/ 199","4",NA
"2017-08-23","televisores","falabella","Casio","/falabella-pe/product/15685840/Calculadora-Estandar-Fx570la-Plus?navAction=push",NA,"S/ 69","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15752507/Audifono-X7Z95AA-Omen-con-Steel-Negro?navAction=push","S/ 399","S/ 349",NA,NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817145/Teclado-Suora-FX-Anti-Ghosting-Negro?navAction=push",NA,"S/ 549.90",NA,NA
"2017-08-23","televisores","falabella","Built","/falabella-pe/product/13340874/Funda-para-Tablet-8-E-ES8-BLK?navAction=push",NA,"S/ 29.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15773829/Notebook-13,3-Intel-Core-i5-8-GB-256-GB-SDD-Silver?navAction=push",NA,"S/ 4,999","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15258718/Notebook-CI7-7700-12GB-1TB-17''?navAction=push",NA,"S/ 4,799","4",NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/14952299/Mouse-Inalambrico-Turquesa?navAction=push","S/ 29.90","S/ 24.90","4",NA
"2017-08-23","televisores","falabella","Sakar","/falabella-pe/product/15208096/MH-7-Universal-Portfolio-Case?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15773822/Notebook-15,6-AMD-HD-4GB-1TB-Windows-10?navAction=push","S/ 2,999","S/ 2,599","4",NA
"2017-08-23","televisores","falabella","Case Logic","/falabella-pe/product/12014819/Mochila-Porta-Laptop-VNB-217-17-?navAction=push",NA,"S/ 109","4",NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/11739818/Cartucho-de-tinta-T073320-Magenta?navAction=push",NA,"S/ 34.90","4",NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15808267/Tablet-10,1-Supernova-I3G?navAction=push",NA,"S/ 419",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14962079/Tinta-664-Tricolor?navAction=push",NA,"S/ 41.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15129433/Tinta-122-CH561HL-Negro?navAction=push",NA,"S/ 49.50","4",NA
"2017-08-23","televisores","falabella","Vtech","/falabella-pe/product/15785977/Monitor-bebe-VM311?navAction=push",NA,"S/ 399",NA,NA
"2017-08-23","televisores","falabella","TotoLink","/falabella-pe/product/15889454/Amplificador-de-Senal-EX750-Blanco?navAction=push",NA,"S/ 139",NA,NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/15208052/Teclado-Universar-Color-Ne?navAction=push",NA,"S/ 24.90",NA,NA
"2017-08-23","televisores","falabella","Ddesign","/falabella-pe/product/880757695/Mochila-para-Notebook-15,6-DK-Verde-Gris?navAction=push",NA,"S/ 99","4",NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14699069/Teclado-Wireless-Touch-Keyboard-K400-Negro?navAction=push",NA,"S/ 159.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14956014/Notebook-13,3-Intel-Core-i3-4-GB-500-GB-Silver?navAction=push","S/ 1,999","S/ 1,899","4",NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/14546115/Ventilador-para-Laptop-9-17-con-Inclinacion-Regulable?navAction=push",NA,"S/ 59.90","4",NA
"2017-08-23","televisores","falabella","Lenovo","/falabella-pe/product/15724404/Notebook-15.6''-Intel-Core-i5-12-GB-1TB?navAction=push","S/ 3,199","S/ 2,999","4",NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810150/Router-inalambrico-N-450Mbps?navAction=push",NA,"S/ 199",NA,NA
"2017-08-23","televisores","falabella","Dell","/falabella-pe/product/15773811/Notebook-14-Intel-Core-i3-6-GB-1-TB-Azul?navAction=push",NA,"S/ 1,599","4",NA
"2017-08-23","televisores","falabella","Skill","/falabella-pe/product/14953771/Mochila-+-Mouse-+-Audifonos?navAction=push",NA,"S/ 69","4",NA
"2017-08-23","televisores","falabella","Butrich","/falabella-pe/product/15161216/Skin-Corazon-y-Rayas-14p?navAction=push",NA,"S/ 79",NA,NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809103/Pad-Mouse-Goliathus-MOBILY-SOFT-SMALL?navAction=push",NA,"S/ 39.90",NA,NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/15736750/Monitor-Plano-20-LS20D300-HD?navAction=push",NA,"S/ 359",NA,NA
"2017-08-23","televisores","falabella","Case Logic","/falabella-pe/product/14723344/Mochila-para-Laptop-15,6-y-Tablet?navAction=push",NA,"S/ 199","4",NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15915992/Tablet-Digital-13,3-Cintiq-HD-Creative-Pen?navAction=push",NA,"S/ 3,999",NA,NA
"2017-08-23","televisores","falabella","Dlink","/falabella-pe/product/14924800/Router-NWDLDIR610?navAction=push",NA,"S/ 69","4",NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208058/Cable-Estereo-RCA-MA-1420PRO?navAction=push",NA,"S/ 12.90",NA,NA
"2017-08-23","televisores","falabella","Microsoft","/falabella-pe/product/14014778/Mouse-Sculpt-Mobile-Windows-Azul?navAction=push",NA,"S/ 109","4",NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/14799969/Mouse-Retractil-Micro-Traveler-Negro?navAction=push",NA,"S/ 32.90","4",NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/12154597/Tinta-T133120-Negra?navAction=push",NA,"S/ 39.90","4",NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/13506169/Tinta-Liquida-T664420-Amarillo?navAction=push","S/ 39.90","S/ 32.90","4",NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/14799972/Mouse-Retractil-Micro-Traveler-Blanco?navAction=push",NA,"S/ 32.90","4",NA
"2017-08-23","televisores","falabella","Ddesign","/falabella-pe/product/880757705/Mochila-para-Notebook-15,6-16600-Gris?navAction=push",NA,"S/ 79","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/14405886/Cartucho-de-Tinta-670-Amarillo?navAction=push",NA,"S/ 41.90","4",NA
"2017-08-23","televisores","falabella","Skullcandy","/falabella-pe/product/15108146/Mochila-SKDY8019-FLR-Student?navAction=push",NA,"S/ 249",NA,NA
"2017-08-23","televisores","falabella","Acer","/falabella-pe/product/15660023/Notebook-12-2-en-1-Intel-Core-i5-4-GB-256-GB-SSD-Silver?navAction=push","S/ 3,399","S/ 2,799",NA,NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15165419/Mochila-Mobile-VIP-Collection-15''?navAction=push",NA,"S/ 259","4",NA
"2017-08-23","televisores","falabella","XYZPrinting","/falabella-pe/product/15810433/Impresora-3D-DA-VINCI-JR-1.0?navAction=push",NA,"S/ 3,499",NA,NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817152/Teclado-Isku-Negro?navAction=push",NA,"S/ 269.90",NA,NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/15165407/Mouse-Dx-110-Usb-Optico-Negro?navAction=push",NA,"S/ 19.90","4",NA
"2017-08-23","televisores","falabella","Acer","/falabella-pe/product/15898116/Notebook-Predator-17,3-24GB-1TB-+-256SSD-Video?navAction=push","S/ 8,399","S/ 7,999",NA,NA
"2017-08-23","televisores","falabella","Kingston","/falabella-pe/product/15190408/Mouse-Pad-HyperX-Fury-Gamer-Small-Negro?navAction=push","S/ 49","S/ 29",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14699061/Mouse-M280-Inalambrico-Gris?navAction=push",NA,"S/ 69.90","4",NA
"2017-08-23","televisores","falabella","WTF","/falabella-pe/product/15759506/Smart-Sticker-Face-LOG-04?navAction=push","S/ 39.90","S/ 24.90",NA,NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/14333170/Mouse-Optico-Retractil-FD-XM227N?navAction=push",NA,"S/ 15.90","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/14828201/Hub-4-Puertos-USB-2.0-ACH114US-Negro?navAction=push",NA,"S/ 39","4",NA
"2017-08-23","televisores","falabella","Butrich","/falabella-pe/product/15161209/Skin-Rosado-13p?navAction=push",NA,"S/ 79",NA,NA
"2017-08-23","televisores","falabella","Brother","/falabella-pe/product/15724458/Impresora-Multifuncional-DCPT500W?navAction=push",NA,"S/ 749",NA,NA
"2017-08-23","televisores","falabella","TotoLink","/falabella-pe/product/15889443/Adaptador-de-Linea-Electrica-L200KIT-Blanco?navAction=push",NA,"S/ 79",NA,NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/14799975/Mouse-Inalambrico-NX-7000-Rojo?navAction=push","S/ 34.90","S/ 29.90","4",NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208155/Funda-para-Tablet-7-Mb?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","Ddesign","/falabella-pe/product/880630132/Soporte-para-Auto-de-Celulares?navAction=push",NA,"S/ 9.90","4",NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810162/Router-Inalambrico-Banda-Dual-AC750?navAction=push",NA,"S/ 219",NA,NA
"2017-08-23","televisores","falabella","Perfect Choise","/falabella-pe/product/15208077/Kit-Funda-para-Tablet-10,1-Azul?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","Motorola","/falabella-pe/product/15781993/Radio-2-vias-T400PE?navAction=push",NA,"S/ 449",NA,NA
"2017-08-23","televisores","falabella","Lenovo","/falabella-pe/product/15733778/Notebook-Intel-Core-i7-16G1TB-4G-17''-GTX960-Negro?navAction=push","S/ 5,999","S/ 5,599","4",NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14972811/Mouse-Gamer-Optico-G300S-Negro?navAction=push",NA,"S/ 149","4",NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15186287/Teclado-Mini-Plegable-Blanco?navAction=push",NA,"S/ 109",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14972831/Audifono-Gamer-G633-Artemis-Fire?navAction=push",NA,"S/ 499","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15066732/Mochila-Sport-Backpack-15,6-Rojo?navAction=push",NA,"S/ 69","4",NA
"2017-08-23","televisores","falabella","Genius","/falabella-pe/product/15809164/Mouse-NX9000BT-SILVE-Plomo?navAction=push",NA,"S/ 84.90",NA,NA
"2017-08-23","televisores","falabella","Sandisk","/falabella-pe/product/15185581/Pendrive-USB-Glide-3.0-32GB?navAction=push",NA,"S/ 67.90","4",NA
"2017-08-23","televisores","falabella","Exin","/falabella-pe/product/15719245/CPU-para-Gamers-Razor-77?navAction=push",NA,"S/ 3,829",NA,NA
"2017-08-23","televisores","falabella","Benq","/falabella-pe/product/15235640/Monitor-LCD-24-RL2455HM-Negro?navAction=push",NA,"S/ 982.23",NA,NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15806312/Cargador-de-Tablet-y-Smartphone-LECSPH5VUSB?navAction=push",NA,"S/ 29",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15752504/Mouse-X7Z96AA-Omen-con-Steel-Negro?navAction=push",NA,"S/ 279",NA,NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817143/Teclado-Suora-Negro?navAction=push",NA,"S/ 394.90",NA,NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/15755207/Mochila-+-Kit-Escolar?navAction=push",NA,"S/ 159.90","4",NA
"2017-08-23","televisores","falabella","Leotec","/falabella-pe/product/15808263/Tablet-10,1-Supernova-S16V4?navAction=push",NA,"S/ 329",NA,NA
"2017-08-23","televisores","falabella","Microsoft","/falabella-pe/product/14961508/Mouse-Wireless-Mobile-3500-Negro?navAction=push",NA,"S/ 109","4",NA
"2017-08-23","televisores","falabella","Apple","/falabella-pe/product/15833984/iMac-21,5-Intel-Core-i5-1-TB-8-GB?navAction=push",NA,"S/ 4,599","4",NA
"2017-08-23","televisores","falabella","Microsoft","/falabella-pe/product/14932564/Mouse-Sculpt-Ergonomico?navAction=push",NA,"S/ 179","4",NA
"2017-08-23","televisores","falabella","Tp-link","/falabella-pe/product/14924796/Acces-Point-NWTLWA901N?navAction=push",NA,"S/ 139","4",NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/13506167/Tinta-Liquida-T664220-Cian?navAction=push","S/ 39.90","S/ 32.90","4",NA
"2017-08-23","televisores","falabella","Western Digital","/falabella-pe/product/14736733/Funda-Neopreno-para-Disco-Duro-Negro?navAction=push",NA,"S/ 13","4",NA
"2017-08-23","televisores","falabella","AOC","/falabella-pe/product/15190385/Monitor-Gamer-24''?navAction=push",NA,"S/ 1,299",NA,NA
"2017-08-23","televisores","falabella","Brother","/falabella-pe/product/15724456/Impresora-Multifuncional-Laser-Monocromatica-DCP1617NW?navAction=push",NA,"S/ 599",NA,NA
"2017-08-23","televisores","falabella","Perfect Choice","/falabella-pe/product/15208073/Case-Protector-para-Ipad-Ipad-2?navAction=push",NA,"S/ 19.90",NA,NA
"2017-08-23","televisores","falabella","Samsung","/falabella-pe/product/14945106/Tablet-Galaxy-Tab-de-7''-8GB-Negro?navAction=push","S/ 599","S/ 499","4",NA
"2017-08-23","televisores","falabella","Perfect Choise","/falabella-pe/product/15208176/Kit-Funda-Laptop-+-Mouse-Retractil-B-F-14-Gris?navAction=push",NA,"S/ 29.90",NA,NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15190301/Tinta-904XL-Amarillo-Original-Ink?navAction=push",NA,"S/ 55.90","4",NA
"2017-08-23","televisores","falabella","AKRacing","/falabella-pe/product/15817177/Silla-Gamer-Player-Series-Rojo?navAction=push",NA,"S/ 859",NA,NA
"2017-08-23","televisores","falabella","Sakar","/falabella-pe/product/15208108/Estuche-para-Camara-Hello-Kitty-Negro?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Perfect Choise","/falabella-pe/product/15208172/Funda-Tablet-7-Negro?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Built","/falabella-pe/product/13870749/Funda-para-Tablet-E-ES8-DNE-Multicolor?navAction=push",NA,"S/ 29.90","4",NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809085/Mouse-Deathadder-ELITE-Negro?navAction=push",NA,"S/ 349",NA,NA
"2017-08-23","televisores","falabella","Case Logic","/falabella-pe/product/14862912/Mochila-para-Laptop-15,6-y-Tablet?navAction=push",NA,"S/ 249","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/14828222/Mochila-para-laptop-Sport-16''?navAction=push",NA,"S/ 119","4",NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809098/Pad-Mouse-Goliathus-COSMIC-MEDIUM?navAction=push",NA,"S/ 104.90",NA,NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810157/Adaptador-USB-Inalambrico-de-Alta-Ganancia-150Mbps?navAction=push",NA,"S/ 59",NA,NA
"2017-08-23","televisores","falabella","Casio","/falabella-pe/product/15136340/Calculadora-Cientifica-FX-350-EX?navAction=push",NA,"S/ 59","4",NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809088/Mouse-NAGA-CHROMA-Negro?navAction=push",NA,"S/ 399.90",NA,NA
"2017-08-23","televisores","falabella","Macrotel","/falabella-pe/product/15208138/Cargador-de-Pilas-+-2-Pilas?navAction=push",NA,"S/ 25.90",NA,NA
"2017-08-23","televisores","falabella","Fiddler","/falabella-pe/product/14251211/Teclado-FD-STBK05S-Bluetooth-3.0?navAction=push",NA,"S/ 69.90","4",NA
"2017-08-23","televisores","falabella","Targus","/falabella-pe/product/14828235/Mochila-Porta-Laptop-16-TSB193US-Negro?navAction=push",NA,"S/ 69.90","4",NA
"2017-08-23","televisores","falabella","Butrich","/falabella-pe/product/15161213/Skin-Corazon-Gigante-14p?navAction=push",NA,"S/ 79",NA,NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809100/Pad-Mouse-Goliathus-TERRA-MEDIUM?navAction=push",NA,"S/ 104.90",NA,NA
"2017-08-23","televisores","falabella","Wacom","/falabella-pe/product/15915989/Tablet-Digital-Intuos-Pro-Pen-Touch-Small?navAction=push",NA,"S/ 989",NA,NA
"2017-08-23","televisores","falabella","Magix","/falabella-pe/product/15810430/Insumo-Lapicero-3D-Negro?navAction=push",NA,"S/ 9.90",NA,NA
"2017-08-23","televisores","falabella","Logitech","/falabella-pe/product/14699058/Mouse-Optico-Wireless-M280-Negro?navAction=push",NA,"S/ 69.90","4",NA
"2017-08-23","televisores","falabella","Dell","/falabella-pe/product/15143917/Notebook-i5-7200U-1TB-8GB-13.3''-W10?navAction=push","S/ 2,899","S/ 2,699","4",NA
"2017-08-23","televisores","falabella","TP-Link","/falabella-pe/product/15810159/Adaptador-USB-Inalambrico-de-Alta-Potencia-150Mbps?navAction=push",NA,"S/ 89",NA,NA
"2017-08-23","televisores","falabella","XYZPrinting","/falabella-pe/product/15810436/Cable-para-Impresora-Verde-DAVINCI-JR1.1?navAction=push",NA,"S/ 169",NA,NA
"2017-08-23","televisores","falabella","Advance","/falabella-pe/product/15673910/Tablet-7-TR4885-3G-Quad-Core-2-GB-8-GB-Rosado-+-Mochila?navAction=push",NA,"S/ 299","4",NA
"2017-08-23","televisores","falabella","Epson","/falabella-pe/product/13506164/Cartucho-de-Tinta-T196320-Magenta?navAction=push",NA,"S/ 39.90","4",NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817161/Mouse-Nyth-Negro?navAction=push",NA,"S/ 473.90",NA,NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809095/Mouse-Abyssus-+-Pad-Mouse-Goliathus-Negro?navAction=push",NA,"S/ 189.90",NA,NA
"2017-08-23","televisores","falabella","Lexar","/falabella-pe/product/15136330/USB-S45-32GB-3.0-SMALL?navAction=push",NA,"S/ 44.90","4",NA
"2017-08-23","televisores","falabella","HP","/falabella-pe/product/15172614/Impresora-Multifuncional-GT-5820-Wifi?navAction=push",NA,"S/ 749","4",NA
"2017-08-23","televisores","falabella","Roccat","/falabella-pe/product/15817156/Mouse-Lua-Negro?navAction=push",NA,"S/ 119.90",NA,NA
"2017-08-23","televisores","falabella","Casio","/falabella-pe/product/15136342/Calculadora-de-Mesa-MX-120B-BK?navAction=push",NA,"S/ 25","4",NA
"2017-08-23","televisores","falabella","Razer","/falabella-pe/product/15809091/Teclado-ANANSI-Negro?navAction=push",NA,"S/ 549",NA,NA
"2017-08-23","televisores","falabella","Merkury","/falabella-pe/product/15208164/Lapiz-para-Pantalla-Tactil-Pen-Stylus-Gumball-Sunrise?navAction=push",NA,"S/ 9.90",NA,NA
